"data","Val0","Val1","Val2","class","cellnames","gmm_cluster"
"Ephys",-0.0203754017250983,-0.00938321579735497,0.00589768676930239,"Pvalb","SM-GE8XW_S069_E1-50",2
"Ephys",-0.0220449443715686,-0.00897818002942873,0.00665221716774512,"Pvalb","SM-GE8XW_S079_E1-50",2
"Ephys",-0.0190550426853105,-0.00955829890486118,0.00661371264969926,"Pvalb","SM-GE8XW_S070_E1-50",2
"Ephys",-0.0177505020559838,-0.00852132821054787,0.00395605698065319,"Pvalb","SM-GE8XW_S084_E1-50",5
"Ephys",-0.0200602090711352,-0.00988941284988749,0.00605131971647475,"Pvalb","SM-GE8XW_S085_E1-50",2
"Ephys",-0.0125858531561046,-0.0135954517713084,-0.000693809200901457,"Pvalb","SM-GE8XW_S071_E1-50",5
"Ephys",-0.00718502110311793,-0.0144248302331713,-0.00461988967738155,"Pvalb","SM-GE8XW_S086_E1-50",5
"Ephys",0.00208843766401176,0.0141184615238654,-0.00498228714609905,"Sst","SM-GE8XW_S093_E1-50",3
"Ephys",-0.00990689003916789,0.00234275988824664,-0.00167058392071921,"Sst","SM-GE8XW_S094_E1-50",5
"Ephys",0.00370569254095552,0.0117659952702985,-0.00187461682859175,"Sst","SM-GE8XW_S088_E1-50",3
"Ephys",0.00112596407797372,0.0141965217542823,-0.00631079984118846,"Sst","SM-GE8XW_S090_E1-50",3
"Ephys",-0.000117390055810397,0.0139396314502154,-0.00747757743577617,"Sst","SM-GE8XW_S096_E1-50",3
"Ephys",-0.00031887200737682,0.0158213011196938,-0.00867568945590636,"Sst","SM-GE8XZ_S105_E1-50",3
"Ephys",-0.00725289953179361,0.00530079146321673,-0.00256725194605963,"Sst","SM-GE8XZ_S106_E1-50",5
"Ephys",-0.000416908245475337,0.0145086571006452,-0.00752308638028723,"Sst","SM-GE8XZ_S119_E1-50",3
"Ephys",-0.000359084110426284,0.0145503986483073,-0.00778006900874641,"Sst","SM-GE8XZ_S114_E1-50",3
"Ephys",0.000290867222461062,0.011196624172525,-0.00600099494213307,"Sst","SM-GE8XZ_S120_E1-50",3
"Ephys",-0.00274246719306491,0.00965361030428953,-0.0056629510787112,"Sst","SM-GE8XZ_S108_E1-50",3
"Ephys",-0.00122539038428239,0.0130587987613733,-0.00744537927307257,"Sst","SM-GE8XW_S092_E1-50",3
"Ephys",8.92799204558481e-05,0.0144257548051573,-0.00715436198672781,"Sst","SM-GE8XZ_S115_E1-50",3
"Ephys",-0.00173328823900865,0.0120423991667698,-0.00690113601178002,"Sst","SM-GE8XZ_S121_E1-50",3
"Ephys",0.000323323263652947,0.0158510793471931,-0.00805120809370797,"Sst","SM-GE8XZ_S109_E1-50",3
"Ephys",-0.000222297272072726,0.0137934594357727,-0.00739157893209504,"Sst","SM-GE8XZ_S122_E1-50",3
"Ephys",0.0014769306796652,0.0154496817917692,-0.0063377059061467,"Sst","SM-GE8XZ_S110_E1-50",3
"Ephys",-9.08269970015952e-05,0.0154375468595018,-0.00805283213542447,"Sst","SM-GE8XZ_S116_E1-50",3
"Ephys",-0.000480504891008083,0.014604123596041,-0.00787606209392709,"Sst","SM-GE8XZ_S126_E1-50",3
"Ephys",-0.000759030776585071,0.0131531323060975,-0.00704859539869191,"Sst","SM-GE8XZ_S117_E1-50",3
"Ephys",0.00139134405029036,0.0115013948132277,-0.00379648114387609,"Sst","SM-GE8XZ_S123_E1-50",3
"Ephys",-0.00305225345897243,0.0125621661459416,-0.00772618415397313,"Sst","SM-GE8XZ_S111_E1-50",3
"Ephys",-0.000595598351306823,0.0150570909403239,-0.00821140191663337,"Sst","SM-GE8XZ_S127_E1-50",3
"Ephys",0.000291670207015025,0.0143607637938381,-0.00727173066263684,"Sst","SM-GE8XZ_S118_E1-50",3
"Ephys",-0.00111964139585625,0.0148369617046904,-0.00844734246067947,"Sst","SM-GE8XZ_S124_E1-50",3
"Ephys",-0.000888108022693104,0.00854976249558048,-0.0056023501993103,"Sst","SM-GE8XZ_S112_E1-50",3
"Ephys",-0.00111515695701901,0.0102626402959754,-0.005886420784161,"Sst","SM-GE8XZ_S125_E1-50",3
"Ephys",0.0140781087873068,-0.00597875720996784,0.01825560369911,"Vip","SM-GE8XZ_S131_E1-50",1
"Ephys",0.0141884924653302,-0.00559046649337134,0.017513949975419,"Vip","SM-GE8XZ_S132_E1-50",1
"Ephys",0.0125823050888599,-0.00445869741908415,0.0139192488736488,"Vip","SM-GE8XZ_S128_E1-50",1
"Ephys",0.00920208716584645,-0.0048480890667121,0.00269358026605084,"Vip","SM-GE8XZ_S153_E1-50",5
"Ephys",0.00657158291018923,-0.0162306188349481,-0.0132252067667271,"Lamp5","SM-GE8XZ_S133_E1-50",4
"Ephys",0.0122194300318036,-0.0269874449553883,-0.0304257422505568,"Lamp5","SM-GE8XZ_S142_E1-50",4
"Ephys",0.0112996755328946,-0.0248772791452742,-0.0284617507874657,"Lamp5","SM-GE8XZ_S134_E1-50",4
"Ephys",0.0125990948811653,-0.000759732042449196,0.0170155443171454,"Vip","SM-GE8XZ_S143_E1-50",1
"Ephys",0.0126958522117864,-0.00700321453981961,0.0122150639922258,"Vip","SM-GE8XZ_S157_E1-50",1
"Ephys",0.00492675803043474,-0.0102844362219568,-0.00746568715090155,"Lamp5","SM-GE8XZ_S149_E1-50",5
"Ephys",0.0114019449393634,-0.0182991649644623,-0.0124716527585108,"Serpinf1","SM-GE8XZ_S158_E1-50",4
"Ephys",0.010425179376686,-0.0235755609196042,-0.0246171893629948,"Lamp5","SM-GE8XZ_S144_E1-50",4
"Ephys",-0.022990302071951,-0.0107890038925885,0.00822832624702053,"Pvalb","SM-GE8XZ_S150_E1-50",2
"Ephys",-0.000313689018808873,0.0143963101588311,-0.00723819183925638,"Sst","SM-GE8XZ_S135_E1-50",3
"Ephys",-0.0010492221157462,0.0138681286925321,-0.00756334507028995,"Sst","SM-GE8XZ_S136_E1-50",3
"Ephys",-0.000690867937297672,0.0137983518866291,-0.00758263414975139,"Sst","SM-GE8XZ_S151_E1-50",3
"Ephys",0.00106557429861762,0.0150602512782418,-0.00678440405874711,"Sst","SM-GE8XZ_S138_E1-50",3
"Ephys",-0.00267328691007516,0.00636019880346652,-0.00410558499863914,"Sst","SM-GE8XZ_S159_E1-50",5
"Ephys",-0.00124421762574747,0.013767982822885,-0.00909834599919859,"Sst","SM-GE8XZ_S146_E1-50",3
"Ephys",0.000347293829098654,0.0141510729460926,-0.00601459890317788,"Sst","SM-GE8XZ_S160_E1-50",3
"Ephys",-0.000186437049655051,0.00570664814005075,-0.00429977888235295,"Sst","SM-GE8XZ_S147_E1-50",5
"Ephys",-0.00375397907352741,0.0108408246449511,-0.00658705211728593,"Sst","SM-GE8XZ_S140_E1-50",3
"Ephys",0.00269084643693385,0.0131404882657174,-0.00418692070508023,"Sst","SM-GE8XZ_S156_E1-50",3
"Ephys",0.00267130841341124,0.0101539208617919,-0.00295052819052351,"Sst","SM-GE8XZ_S161_E1-50",3
"Ephys",-0.00210584876155958,0.0118415690343221,-0.00673002424437749,"Sst","SM-GE8XZ_S162_E1-50",3
"Ephys",0.002936043746443,0.0129281565707095,-0.00342906207690129,"Sst","SM-GE8XZ_S163_E1-50",3
"Ephys",0.00030164376523228,0.0154618733784443,-0.00765152305381462,"Sst","SM-GE8XF_S033_E1-50",3
"Ephys",0.00192527891918032,0.0141051440818529,-0.00469738138342793,"Sst","SM-GE8XZ_S189_E1-50",3
"Ephys",-0.00157320430649348,0.0127402804036914,-0.00826215661914154,"Sst","SM-GE8XF_S034_E1-50",3
"Ephys",-0.00255937945706843,0.00871917342738464,-0.00551641536305652,"Sst","SM-GE8XZ_S165_E1-50",3
"Ephys",-0.00139515268160904,0.0131084915353979,-0.00723811993129551,"Sst","SM-GE8XZ_S173_E1-50",3
"Ephys",0.00238650654361696,0.0147394725072562,-0.00504597824359771,"Sst","SM-GE8XZ_S166_E1-50",3
"Ephys",0.00163251575573738,0.0136374741182753,-0.0050080312414996,"Sst","SM-GE8XZ_S181_E1-50",3
"Ephys",-0.001005014231998,0.00278300700736297,-0.00974800615656292,"Sst","SM-GE8XZ_S174_E1-50",5
"Ephys",-0.00236733922766674,0.0102334157676663,-0.00427040369975893,"Sst","SM-GE8XZ_S175_E1-50",3
"Ephys",0.00119557933991832,0.0159327051849304,-0.00716825404235121,"Sst","SM-GE8XZ_S176_E1-50",3
"Ephys",0.000691701064905515,0.013581085403118,-0.00657348370770689,"Sst","SM-GE8XZ_S190_E1-50",3
"Ephys",-0.0026898586315109,0.0124920477495911,-0.00777940323331854,"Sst","SM-GE8XZ_S167_E1-50",3
"Ephys",0.000749205347111751,0.0129037691949725,-0.00616567053252197,"Sst","SM-GE8XZ_S183_E1-50",3
"Ephys",-0.000491778658257468,0.0150955437080471,-0.00853633866400039,"Sst","SM-GE8XZ_S170_E1-50",3
"Ephys",8.40699407244811e-05,0.013826268018226,-0.00747886773131902,"Sst","SM-GE8XZ_S185_E1-50",3
"Ephys",-0.00319322239206956,0.00868761887402568,-0.00594808937683489,"Sst","SM-GE8XZ_S191_E1-50",3
"Ephys",-0.00242997446463172,0.0122536110694224,-0.00727797532572014,"Sst","SM-GE8XZ_S172_E1-50",3
"Ephys",0.00161689415432256,0.00988051551440206,-0.00574674795148375,"Sst","SM-GE8XZ_S186_E1-50",3
"Ephys",-0.00196969907957106,0.00543937661165788,-0.00570194996341016,"Sst","SM-GE8XZ_S192_E1-50",3
"Ephys",-0.0059521084989444,0.00791365384869273,-0.00460674587929753,"Sst","SM-GE8XF_S035_E1-50",3
"Ephys",0.00603609779545667,0.0100956748989373,0.0027223196089609,"Sst","SM-GE8XZ_S187_E1-50",5
"Ephys",0.0015703323358673,0.0153451893189828,-0.00623958078603297,"Sst","SM-GE8XZ_S188_E1-50",3
"Ephys",-0.00402452136645491,0.00880039661930242,-0.00613774665428462,"Sst","SM-GE8XF_S032_E1-50",3
"Ephys",-0.00251145966281361,0.0136398541874206,-0.00830095236015375,"Sst","SM-GE8XQ_S007_E1-50",3
"Ephys",-0.000598596368314634,0.0146645588075472,-0.00841406842579693,"Sst","SM-GE8XQ_S008_E1-50",3
"Ephys",0.00144854666343755,0.0126434084980688,-0.00442648740507547,"Sst","SM-GE8XQ_S024_E1-50",3
"Ephys",-0.000959259314452512,0.0134861947334323,-0.00743908200807525,"Sst","SM-GE8XQ_S038_E1-50",3
"Ephys",-0.00160802429773101,0.0139647704800749,-0.00873028804018313,"Sst","SM-GE8XZ_S178_E1-50",3
"Ephys",-0.000267888949059216,0.0147164343583433,-0.00769260961066222,"Sst","SM-GE8XQ_S039_E1-50",3
"Ephys",-0.00153807251920299,0.0128162967755558,-0.00784100929742114,"Sst","SM-GE8XQ_S009_E1-50",3
"Ephys",-0.000164796949754913,0.0148787364524197,-0.00781450285456072,"Sst","SM-GE8XZ_S179_E1-50",3
"Ephys",0.00208777801074649,0.0141757486962919,-0.00404517078656823,"Sst","SM-GE8XQ_S031_E1-50",3
"Ephys",-0.00177729046535898,0.0133694218917959,-0.00771969638521882,"Sst","SM-GE8XQ_S040_E1-50",3
"Ephys",-0.000173285691495738,0.0151047446603169,-0.00785317654851116,"Sst","SM-GE8XQ_S025_E1-50",3
"Ephys",-0.00412336767005182,0.0100247574444008,-0.00574578378751166,"Sst","SM-GE8XQ_S026_E1-50",3
"Ephys",0.00503687455342726,-0.00811762559859609,-0.00429995308566595,"Lamp5","SM-GE8XQ_S004_E1-50",5
"Ephys",-0.0195720612145507,-0.00662107682173507,0.00486609746362178,"Pvalb","SM-GE8XQ_S020_E1-50",2
"Ephys",0.0114859163381133,-0.0196498638951223,-0.0157462927282645,"Lamp5","SM-GE8XQ_S005_E1-50",4
"Ephys",0.0085972327145082,-0.0180595605134513,-0.0167767805174493,"Lamp5","SM-GE8XQ_S027_E1-50",4
"Ephys",0.00229296775473832,0.0145241375611497,-0.0046375275678708,"Sst","SM-GE8XQ_S013_E1-50",3
"Ephys",0.00277176288103873,0.01440118598663,-0.00296301499819497,"Sst","SM-GE8XQ_S035_E1-50",3
"Ephys",-0.000538782158810072,0.0144290885524331,-0.00777758835938508,"Sst","SM-GE8XQ_S021_E1-50",3
"Ephys",0.00482897196690047,0.00829985139111977,0.000929426378414905,"Sst","SM-GE8XQ_S028_E1-50",5
"Ephys",-0.00153573935606774,0.0118376294685148,-0.00656312384527952,"Sst","SM-GE8XQ_S014_E1-50",3
"Ephys",-0.00200252396219323,0.00644660704915656,-0.00873860878739133,"Sst","SM-GE8XQ_S022_E1-50",3
"Ephys",0.00487315404164618,0.013684817605965,-0.000590590408935186,"Sst","SM-GE8XQ_S006_E1-50",5
"Ephys",-0.000552531360750146,0.0109767541032401,-0.00620668156902096,"Sst","SM-GE8XQ_S015_E1-50",3
"Ephys",-0.000211579941517178,0.0135427016310594,-0.00764845924202203,"Sst","SM-GE8XQ_S016_E1-50",3
"Ephys",0.00115666527087704,0.0120944711937788,-0.00637423785252746,"Sst","SM-GE8XQ_S023_E1-50",3
"Ephys",-0.000675747797571658,0.00886169505002144,-0.00250360823040584,"Sst","SM-GE8XQ_S041_E1-50",3
"Ephys",-0.000657062659533346,0.0137536865794134,-0.00746377890073138,"Sst","SM-GE8XQ_S017_E1-50",3
"Ephys",0.00086872659531735,0.0113677227865624,-0.00552222496053606,"Sst","SM-GE8XQ_S030_E1-50",3
"Ephys",-0.00239350449562316,0.0101626365384079,-0.00384911643215255,"Sst","SM-GE8XQ_S037_E1-50",3
"Ephys",0.00111612916630254,0.0143591073415044,-0.00618631189767487,"Sst","SM-GE8XQ_S052_E1-50",3
"Ephys",0.000264041361592072,0.0138433890157716,-0.00623479705333932,"Sst","SM-GE8XQ_S053_E1-50",3
"Ephys",-0.00167864440716448,0.0123415402362275,-0.00714416830675578,"Sst","SM-GE8XQ_S054_E1-50",3
"Ephys",0.00141508483533466,0.00885036342354553,-0.00182445981278135,"Sst","SM-GE8XQ_S044_E1-50",3
"Ephys",-0.00124054445879466,0.0140197029098445,-0.00908404925073938,"Sst","SM-GE8XQ_S045_E1-50",3
"Ephys",-0.00121343861526809,0.0114028372818787,-0.0060202238205126,"Sst","SM-GE8XQ_S046_E1-50",3
"Ephys",0.000409447330122293,0.0136334395094341,-0.00599660220284802,"Sst","SM-GE8XQ_S063_E1-50",3
"Ephys",0.00784921097330205,-0.0190772451649455,-0.0183703206824404,"Lamp5","SM-GE8XQ_S074_E1-50",5
"Ephys",0.00759065614300539,-0.00476325787258321,-0.00203551559476977,"Lamp5","SM-GE8XQ_S075_E1-50",5
"Ephys",-0.00281720585623855,0.0118237667621585,-0.00712046917323555,"Sst","SM-GE8XQ_S055_E1-50",3
"Ephys",-0.000113889327088723,0.0147657107674743,-0.00773504123065465,"Sst","SM-GE8XQ_S105_E1-50",3
"Ephys",0.0109834829064888,-0.0217216518090426,-0.0209178601941795,"Lamp5","SM-GE8XQ_S076_E1-50",4
"Ephys",-0.00010179927198422,0.0132701138280248,-0.00783266701390877,"Sst","SM-GE8XQ_S106_E1-50",3
"Ephys",-0.0059405199303476,0.00947808699312442,-0.0058885421949598,"Sst","SM-GE8XQ_S056_E1-50",3
"Ephys",0.0114125228746638,-0.0238867410757604,-0.0245866516062319,"Lamp5","SM-GE8XQ_S077_E1-50",4
"Ephys",0.0097478379036641,-0.0197842003765381,-0.0186901838857323,"Lamp5","SM-GE8XQ_S064_E1-50",4
"Ephys",-0.0018853021302973,0.0126078673769229,-0.00774479968473267,"Sst","SM-GE8XQ_S057_E1-50",3
"Ephys",-0.00194551068766682,0.0107632685648565,-0.00665782114592105,"Sst","SM-GE8XQ_S107_E1-50",3
"Ephys",-0.000577416185296633,0.0118032848945338,-0.00882239139583874,"Sst","SM-GE8XQ_S058_E1-50",3
"Ephys",-0.0104801893680748,0.00253327826560718,-0.0010131687536398,"Sst","SM-GE8XQ_S108_E1-50",5
"Ephys",0.00509595872719166,0.0100753493555723,0.00133849300034321,"Sst","SM-GE8XQ_S049_E1-50",5
"Ephys",0.00262333206430154,0.0102484126328282,-0.00180445348076128,"Sst","SM-GE8XQ_S059_E1-50",3
"Ephys",0.00898441190032182,-0.0194488600011489,-0.0203227435199523,"Lamp5","SM-GE8XQ_S066_E1-50",4
"Ephys",-0.000533416849042255,0.0143348480830139,-0.00747391921380645,"Sst","SM-GE8XQ_S050_E1-50",3
"Ephys",-0.000457281638079443,0.0117229016632652,-0.00484692254166066,"Sst","SM-GE8XQ_S060_E1-50",3
"Ephys",0.00320064888278946,0.0155448047012214,-0.00382975271083566,"Sst","SM-GE8XQ_S061_E1-50",3
"Ephys",0.000414797113978386,0.0104499239382329,-0.00413902445294225,"Sst","SM-GE8XQ_S109_E1-50",3
"Ephys",-0.0010887439787219,0.0124362516988202,-0.00757016327207689,"Sst","SM-GE8XQ_S051_E1-50",3
"Ephys",0.00227392482715044,0.0102080802003538,-0.00444592503880791,"Sst","SM-GE8XQ_S067_E1-50",3
"Ephys",0.00143136915956284,0.0127264737975421,-0.00456640491805625,"Sst","SM-GE8XQ_S110_E1-50",3
"Ephys",-0.000759743377063364,0.00993750319243482,-0.00596877695659632,"Sst","SM-GE8XQ_S080_E1-50",3
"Ephys",0.000567601401023685,0.0143955338173791,-0.00634055339775241,"Sst","SM-GE8XQ_S068_E1-50",3
"Ephys",-0.00359408865862386,0.0113811065961515,-0.00711306979603342,"Sst","SM-GE8XQ_S111_E1-50",3
"Ephys",-0.00944005182217154,0.00391464271031574,-0.00247062871686103,"Sst","SM-GE8XQ_S083_E1-50",5
"Ephys",0.00426642322929648,0.0104394296358307,-0.000634614254334912,"Sst","SM-GE8XQ_S112_E1-50",5
"Ephys",0.00016106939550973,0.0138246878745604,-0.00639088491997745,"Sst","SM-GE8XQ_S122_E1-50",3
"Ephys",0.00450905311409906,0.0120358116692104,-0.00013925141201565,"Sst","SM-GE8XQ_S113_E1-50",5
"Ephys",-0.00109032408266557,0.014904264065584,-0.00843490001460154,"Sst","SM-GE8XQ_S138_E1-50",3
"Ephys",-0.00210451977695843,0.0135857959847598,-0.00803560491973178,"Sst","SM-GE8XQ_S114_E1-50",3
"Ephys",-0.00124654398286014,0.0139337875803605,-0.00740718699267114,"Sst","SM-GE8XQ_S139_E1-50",3
"Ephys",-0.0203842530741627,-0.01047935855642,0.00700268429807683,"Pvalb","SM-GE8XQ_S123_E1-50",2
"Ephys",0.00133141458081643,0.0128538204953316,-0.00592828657789109,"Sst","SM-GE8XQ_S115_E1-50",3
"Ephys",0.00134716153278972,0.00970260401255295,-0.00433537637787726,"Sst","SM-GE8XQ_S116_E1-50",3
"Ephys",-0.00221914571854401,0.0129861146999202,-0.00807776238578645,"Sst","SM-GE8XQ_S153_E1-50",3
"Ephys",0.000435263163392773,0.0112218103473965,-0.00621086084749652,"Sst","SM-GE8XQ_S118_E1-50",3
"Ephys",-0.00354867211090253,0.00876009340111444,-0.00512533620833356,"Sst","SM-GE8XQ_S119_E1-50",3
"Ephys",-0.0222783609325435,-0.0102033698989807,0.00747083744705886,"Pvalb","SM-GE8XQ_S154_E1-50",2
"Ephys",-0.0015865142854349,0.0143435244198446,-0.00838838012471469,"Sst","SM-GE8XQ_S120_E1-50",3
"Ephys",-0.00419432652936617,0.0100591711732817,-0.00598323798921205,"Sst","SM-GE8XQ_S151_E1-50",3
"Ephys",-0.0051878624390265,0.00940112691283275,-0.00578423768641917,"Sst","SM-GE8XQ_S140_E1-50",3
"Ephys",0.00140245315350918,0.0151112504065929,-0.00630524497189378,"Sst","SM-GE8XQ_S146_E1-50",3
"Ephys",0.00227017940799881,0.0104396661638225,-0.00315048621974009,"Sst","SM-GE8XQ_S147_E1-50",3
"Ephys",-0.00146460458593531,0.0149989051507417,-0.00904688469009929,"Sst","SM-GE8XQ_S133_E1-50",3
"Ephys",0.00312773282384904,0.0133870442055252,-0.00382328498092503,"Sst","SM-GE8XQ_S126_E1-50",3
"Ephys",-0.000452286873523632,0.0145023268581959,-0.0078540711094506,"Sst","SM-GE8XQ_S142_E1-50",3
"Ephys",-0.0100801544892613,0.00362651925093903,-0.00275932167017177,"Pvalb","SM-GE8XQ_S134_E1-50",5
"Ephys",0.000663179609885751,0.0160381995113463,-0.00772980649411288,"Sst","SM-GE8XQ_S127_E1-50",3
"Ephys",-0.000216933534275617,0.0137287991973324,-0.00699483374079215,"Sst","SM-GE8XQ_S148_E1-50",3
"Ephys",-0.00358550168411491,0.0117233616178007,-0.0072693678823426,"Sst","SM-GE8XQ_S155_E1-50",3
"Ephys",-0.000429124114703443,0.013728502916357,-0.00682323488694161,"Sst","SM-GE8XQ_S149_E1-50",3
"Ephys",-0.00324568042335171,0.00784537382848273,-0.0065073894636014,"Sst","SM-GE8XQ_S156_E1-50",3
"Ephys",-0.00209324853027889,0.0132701192459546,-0.00800085432190031,"Sst","SM-GE8XQ_S176_E1-50",3
"Ephys",-0.00757793725343794,0.00829912661888724,-0.00495155648543067,"Sst","SM-GE8XF_S042_E1-50",5
"Ephys",-0.00190561311143023,0.0127327828996717,-0.00780400962573795,"Sst","SM-GE8XQ_S165_E1-50",3
"Ephys",-0.002489138833791,0.0134944976894882,-0.0080212831081734,"Sst","SM-GE8XQ_S177_E1-50",3
"Ephys",0.00265913509880451,0.00857717799233025,-0.000964431851646759,"Sst","SM-GE8XQ_S166_E1-50",3
"Ephys",-0.00312027776768742,0.0121913743122285,-0.00738627448930502,"Sst","SM-GE8XQ_S186_E1-50",3
"Ephys",-0.000627203589588469,0.0128516918295306,-0.00744890158185114,"Sst","SM-GE8XF_S043_E1-50",3
"Ephys",0.00291914068933084,0.014429523646392,-0.00387491787042669,"Sst","SM-GE8XQ_S178_E1-50",3
"Ephys",0.00278271939925746,0.00323630351127,-0.00113460501937896,"Sst","SM-GE8XQ_S167_E1-50",5
"Ephys",0.00167203890525873,0.0090898124016144,-0.00681994542080759,"Sst","SM-GE8XQ_S168_E1-50",3
"Ephys",-0.00530730004617917,0.00939445893962354,-0.00575889947883009,"Sst","SM-GE8XQ_S187_E1-50",3
"Ephys",-0.00112690406075968,0.00869416206396347,-0.00524861797336805,"Sst","SM-GE8XQ_S179_E1-50",3
"Ephys",-0.0144299474762221,-0.00145528534650529,0.00188473595174164,"Sst","SM-GE8XF_S044_E1-50",5
"Ephys",0.00030499455784884,0.0144539910635676,-0.00707320600204998,"Sst","SM-GE8XF_S045_E1-50",3
"Ephys",-0.000162656278733303,0.0140152523309011,-0.00746316743804796,"Sst","SM-GE8XQ_S188_E1-50",3
"Ephys",-0.0222475889775812,-0.00921176437993806,0.0067209020236682,"Pvalb","SM-GE8XQ_S170_E1-50",2
"Ephys",0.000813949738330228,0.0119259883987752,-0.00570074799377599,"Sst","SM-GE8XQ_S189_E1-50",3
"Ephys",0.00873793402940851,0.00282484035482349,0.00865663396887153,"Sst","SM-GE8XF_S046_E1-50",5
"Ephys",-0.000102866685079356,0.0147458822039893,-0.00797067568753019,"Sst","SM-GE8XF_S047_E1-50",3
"Ephys",0.00401839187959323,0.00980408475071321,-0.00288386531050239,"Sst","SM-GE8XQ_S182_E1-50",3
"Ephys",-0.00124915987679106,0.0135067699489419,-0.00739132511537165,"Sst","SM-GE8XF_S048_E1-50",3
"Ephys",0.0027473046002512,0.00896753898898714,-0.000882607905723188,"Sst","SM-GE8XQ_S190_E1-50",5
"Ephys",0.00533070905160992,0.00463261134762349,-0.00165422458869414,"Sst","SM-GE8XQ_S191_E1-50",5
"Ephys",-0.00178761444351317,0.0134265175729305,-0.00794646478239719,"Sst","SM-GE8XQ_S184_E1-50",3
"Ephys",-0.00108935103489563,0.012945251639167,-0.00710026148835343,"Sst","SM-GE8XQ_S192_E1-50",3
"Ephys",0.00553814369229802,0.0121357909134481,0.00100414369616938,"Sst","SM-GE8XQ_S185_E1-50",5
"Ephys",0.00338457394334547,0.0151514447506441,-0.00287568962871178,"Sst","SM-GE8XF_S049_E1-50",3
"Ephys",0.00046504076421769,0.015074844802179,-0.00693985268477054,"Sst","SM-GE8XF_S051_E1-50",3
"Ephys",0.012527194054481,-0.00960377108179615,0.00524972233061916,"Vip","SM-GE8XF_S055_E1-50",5
"Ephys",-0.021700509375574,-0.0101134383000958,0.00674395740463115,"Pvalb","SM-GE8XF_S056_E1-50",2
"Ephys",-0.0216724893068085,-0.0100286373426761,0.00688436170931034,"Pvalb","SM-GE8XF_S053_E1-50",2
"Ephys",-0.0234597972117794,-0.0106902318275898,0.00772714652756801,"Pvalb","SM-GE8XF_S057_E1-50",2
"Ephys",-0.0232184991672338,-0.010825142511094,0.00771916433910804,"Pvalb","SM-GE8XF_S058_E1-50",2
"Ephys",-0.0171128053664379,-0.00522818309126357,0.00312814502408925,"Pvalb","SM-GE8XF_S054_E1-50",5
"Ephys",0.0145967209044612,-0.00599711582933366,0.0194032526385966,"Vip","SM-GE8XF_S062_E1-50",1
"Ephys",-0.0222557077095795,-0.0106356592610903,0.00681274794319752,"Pvalb","SM-GE8XF_S059_E1-50",2
"Ephys",-0.0194641269883019,-0.00755157322928199,0.00498259496304628,"Pvalb","SM-GE8XF_S060_E1-50",2
"Ephys",0.000814076128213686,0.014113522903576,-0.00639554306610259,"Sst","SM-GE8XF_S067_E1-50",3
"Ephys",-0.00122624405725108,0.0138888152926412,-0.00819947009612904,"Sst","SM-GE8XF_S070_E1-50",3
"Ephys",-0.000912756484691707,0.0142677440360079,-0.00827050541455578,"Sst","SM-GE8XF_S071_E1-50",3
"Ephys",-0.014133083897422,-0.00538252436612208,0.00433709739491278,"Pvalb","SM-GE8XF_S072_E1-50",5
"Ephys",0.000951246215289434,0.0140911431981003,-0.00633410964200544,"Sst","SM-GE5VR_S104_E1-50",3
"Ephys",-0.00157288869064636,0.0126052577512387,-0.00739535064818898,"Sst","SM-GE5VR_S106_E1-50",3
"Ephys",0.000742118578623247,0.0144909822078917,-0.00611443807941569,"Sst","SM-GE5VR_S098_E1-50",3
"Ephys",-0.00937800777760024,-0.000858138531261322,0.000598077862862079,"Sst","SM-GE5VR_S105_E1-50",5
"Ephys",-0.0136935722811154,0.000466412685109257,0.000143428906788041,"Pvalb","SM-GE5VR_S103_E1-50",5
"Ephys",0.000887500443660739,0.0130069905607292,-0.00646284687290772,"Sst","SM-GE8XF_S090_E1-50",3
"Ephys",-0.000981938234354849,0.0121742437954406,-0.00660996826575885,"Sst","SM-GE5VR_S099_E1-50",3
"Ephys",-0.000385281136304074,0.0143212403517554,-0.00763885597178137,"Sst","SM-GE8XF_S094_E1-50",3
"Ephys",-0.00197126637104332,0.0122714835762664,-0.00689045929193912,"Sst","SM-GE5VR_S100_E1-50",3
"Ephys",-0.020202786282693,-0.00975845734598713,0.00564736825767783,"Pvalb","SM-GE8XF_S092_E1-50",2
"Ephys",-0.00196243083803138,0.0134605566228492,-0.00694515486538572,"Sst","SM-GE5VR_S097_E1-50",3
"Ephys",-0.00139758428557621,0.0128269253536122,-0.00622373909636775,"Sst","SM-GE5VR_S101_E1-50",3
"Ephys",-0.00290296354524335,0.00931967391800798,-0.0067042638969353,"Sst","SM-GE8XF_S086_E1-50",3
"Ephys",-0.000781058802536596,0.012416821410826,-0.00684113457587756,"Sst","SM-GE5VR_S102_E1-50",3
"Ephys",-0.0014110410625887,0.012885905944677,-0.0073835905557505,"Sst","SM-GE8XF_S082_E1-50",3
"Ephys",-0.00141905805583701,0.014008582417712,-0.00813841147312666,"Sst","SM-GE5VR_S109_E1-50",3
"Ephys",-0.0174710079951991,-0.00379485766916196,0.00307580312472272,"Pvalb","SM-GE8XF_S083_E1-50",5
"Ephys",0.0106755550300568,-0.00258062000286118,0.00996549254050095,"Vip","SM-GE8XF_S084_E1-50",1
"Ephys",0.0132650836588901,-0.004957934997118,0.0160812743330718,"Vip","SM-GE8XF_S093_E1-50",1
